,review_stars,reveiw_buy_site,review_name,review_date,review_title,review_text
1034,평점5,DOSU,saud****,23.01.21.,해창 맛있는 건 다 알죠! ㅋ,해창 맛있는 건 다 알죠! ㅋ
1035,평점4,G마켓,s*o*****,23.01.21.,맛있어요,맛있어요 가격은 비싸네요
1036,평점5,DOSU,sose****,23.01.21.,개성 있습니다 좋아요,개성 있습니다 좋아요
1037,평점5,술픽,be_s****,23.01.21.,맛있어요!! 최고11,맛있어요!! 최고11
1038,평점5,술픽,sr99****,23.01.21.,토요일날 주문해서 금요일날 받은거 빼곤 괜찮았어요 ㅜㅜ 이렇게 오래 실온에 있어도 되는지는 몰겠지만 맛은 괜찮았어요,"토요일날 주문해서 금요일날 받은거 빼곤
괜찮았어요 ㅜㅜ 이렇게 오래 실온에 있어도 되는지는 몰겠지만 맛은 괜찮았어요"
1039,평점5,술픽,thdu****,23.01.20.,제 인생에서 막걸리는 ㅈ*이었는데 해창12도 접해보고 상뒤집어 엎었습니다.기억하세요 애주가 술진심 그대들.막걸리는 해창입니돠아아아ㅏ????해창 꾸덕 상큼 당당 핵존맛!!!!사람마다,"제 인생에서 막걸리는 ㅈ*이었는데 해창12도 접해보고 상뒤집어 엎었습니다.
기억하세요 애주가 술진심 그대들.
막걸리는 해창입니돠아아아ㅏ????
해창 꾸덕 상큼 당당 핵존맛!!!!
사람마다 입맛은 다르지만 아묻따 저에겐 해창좋아요 구도....ㄱ...
아니어니 쨋든 해창 사랑해요??"
1040,평점5,술픽,e_ha****,23.01.20.,막걸리는 해창!! 12도!!! 늘 만족합니다. 과메기에 마셨는데 찰떡이었어요.,막걸리는 해창!! 12도!!! 늘 만족합니다. 과메기에 마셨는데 찰떡이었어요.
1041,평점5,술픽,ggoa****,23.01.20.,막걸리 특성상이라 그런지 조금 세는거 빼면 잘 받았습니다,막걸리 특성상이라 그런지 조금 세는거 빼면 잘 받았습니다
1042,평점5,우리술상회,qkqj****,23.01.20.,어른들이 좋아하셔요 미리주문해서 품절전에 받았네요,어른들이 좋아하셔요 미리주문해서 품절전에 받았네요
1043,평점5,더수을,gucj****,23.01.20.,명절에 가족과 함께!! 맛있게 잘 먹겠습니다.,명절에 가족과 함께!! 맛있게 잘 먹겠습니다.
1044,평점5,술마켓,loll****,23.01.20.,제품 좋네요. 설에 가족들이랑 마시려고요,제품 좋네요. 설에 가족들이랑 마시려고요
1045,평점4,술팜 전통주 쇼핑몰,misu****,23.01.20.,맛있게 마셨어요. 좋아하는 막걸리입니다.,맛있게 마셨어요. 좋아하는 막걸리입니다.
1046,평점5,술마켓,arch****,23.01.20.,아주 걸쭉한 막걸리에요 맛있어요,"아주 걸쭉한 막걸리에요
맛있어요"
1047,평점5,술픽,mool****,23.01.20.,걸쭉하고 맛나요 최고입니다,걸쭉하고 맛나요 최고입니다
1048,평점5,술픽,zlxl****,23.01.20.,잘쓰겠습니다....,잘쓰겠습니다....
1049,평점5,DOSU,kwak****,23.01.20.,막걸리중 최고!!!,막걸리중 최고!!!
1050,평점5,술픽,onep****,23.01.20.,해창막걸리의 걸쭉하고 고소한 맛을 좋아해서 자주 찾게되네요~ 다른 안주없이 막걸리 본연의 맛을 즐기기에 아주 좋아요!,해창막걸리의 걸쭉하고 고소한 맛을 좋아해서 자주 찾게되네요~ 다른 안주없이 막걸리 본연의 맛을 즐기기에 아주 좋아요!
1051,평점5,DOSU,kjs6****,23.01.20.,아 해창막걸리 너무 맛있네요 진짜 그냥 드셔보세요 너무 맛있습니다,"아 해창막걸리 너무 맛있네요 진짜
그냥 드셔보세요 너무 맛있습니다"
1052,평점5,DOSU,gusr****,23.01.20.,맛있어요 최고네요진하네요,맛있어요 최고네요진하네요
1053,평점5,술픽,ajwl****,23.01.20.,너무맛있어요ㅎㅎ뭔가 두유같기도하고 혼자한병다먹고 배터지는줄알았어요ㅎㅎ뭔가든든한느낌 숙취도없었어요 저는ㅎ,"너무맛있어요ㅎㅎ뭔가 두유같기도하고
혼자한병다먹고 배터지는줄알았어요ㅎㅎ뭔가든든한느낌 숙취도없었어요 저는ㅎ"
1054,평점5,술픽,vswe****,23.01.19.,"선물받고 너무 맛있어서 추가 주문하고, 또 선물하고 몇번을 주문한지 몰라요! 이제 그냥 막걸리는 못먹을듯.. 바로 먹어도 맛있고 냉장고에 두었다가 먹으면 더 부드러움이 느껴져서 또","선물받고 너무 맛있어서 추가 주문하고, 또 선물하고 몇번을 주문한지 몰라요! 이제 그냥 막걸리는 못먹을듯.. 바로 먹어도 맛있고 냉장고에 두었다가 먹으면 더 부드러움이 느껴져서 또 다른맛이 느껴져요. 자주 애용할듯 합니다"
1055,평점5,술픽,ohag****,23.01.19.,모든술 통틀어 가장 좋아하는 술이에요. 한병도 무료배송이라 넘 좋네요. 걸죽한데 깔끔하고 이거먹은후로 걍막걸리는 못마셔요ㅜ,모든술 통틀어 가장 좋아하는 술이에요. 한병도 무료배송이라 넘 좋네요. 걸죽한데 깔끔하고 이거먹은후로 걍막걸리는 못마셔요ㅜ
1056,평점5,술픽,khji****,23.01.19.,"꾸준히 시켜서 먹고있어요. 다만 조금 늦게 먹으면 살짝 신맛이 올라와서, 최대한 빠르게 소진하려고 합니다. 걸쭉하니 맛있습니다.","꾸준히 시켜서 먹고있어요. 다만 조금 늦게 먹으면 살짝 신맛이 올라와서, 최대한 빠르게 소진하려고 합니다. 걸쭉하니 맛있습니다."
1057,평점5,술픽,onse****,23.01.19.,사실 아직 먹어보진 않았지만 기대됩니다 명절에 아빠랑 먹을거에요,사실 아직 먹어보진 않았지만 기대됩니다 명절에 아빠랑 먹을거에요
1058,평점4,술마켓,disk****,23.01.19.,"음.. 숙성을 더 시켜야 하는건지, 이게 해창막걸리의 특징인지 산미가 너무 강했습니다. 너무 강해서 호불호가 있을 것 같습니다.","음.. 숙성을 더 시켜야 하는건지, 이게 해창막걸리의 특징인지 산미가 너무 강했습니다. 너무 강해서 호불호가 있을 것 같습니다."
1059,평점5,인터파크쇼핑,j*c*****,23.01.19.,굿굿,꼼꼼하게 배송 잘왔네요 맛있습니다~
1060,평점5,술마켓,kelm****,23.01.19.,정말 좋은 술입니다. 맛있네요,정말 좋은 술입니다. 맛있네요
1061,평점5,술픽,espr****,23.01.19.,비싸지만 너무 맛있어요! :),비싸지만 너무 맛있어요! :)
1062,평점5,술팜 전통주 쇼핑몰,qkdd****,23.01.18.,해창 저번에 주문햇다가 못먹고 뺏겨서 다시 시켰는데 너무 맛잇고 또 시킬거이여 ㅠㅠ,해창 저번에 주문햇다가 못먹고 뺏겨서 다시 시켰는데 너무 맛잇고 또 시킬거이여 ㅠㅠ
1063,평점5,술픽,mira****,23.01.18.,배송 빠르게 잘 왔습니다. 가격대는 있지만... 특별한 날 먹기 좋아요 ?,배송 빠르게 잘 왔습니다. 가격대는 있지만... 특별한 날 먹기 좋아요 ?
1064,평점3,술픽,karu****,23.01.18.,다른 리뷰처럼 12도짜리가 훨 맛있긴 합니다.그러나 여기서도 화학적인 알콜맛이 미세하게 느껴집니다,"다른 리뷰처럼 12도짜리가 훨 맛있긴 합니다.
그러나 여기서도 화학적인 알콜맛이 미세하게 느껴집니다"
1065,평점5,술픽,blue****,23.01.18.,제가 너무 맛있게 먹어서 부모님 보내드렸어요!재구매 의사 100%입니다,"제가 너무 맛있게 먹어서 부모님 보내드렸어요!
재구매 의사 100%입니다"
1066,평점5,술픽,real****,23.01.18.,해창 막걸리는 사랑입니다. 계속 생각나서 미춰버리겠어요~~ ㅎㅎ,해창 막걸리는 사랑입니다. 계속 생각나서 미춰버리겠어요~~ ㅎㅎ
1067,평점5,술픽,l0l0****,23.01.18.,맛있다는 소문듣고 명절에 막걸리 아빠랑 마시려고 샀어요 ?,맛있다는 소문듣고 명절에 막걸리 아빠랑 마시려고 샀어요 ?
1068,평점5,술픽,7you****,23.01.18.,배송 빠르고 팩킹도 잘 되서 왔어요,배송 빠르고 팩킹도 잘 되서 왔어요
1069,평점5,술마켓,nala****,23.01.18.,언제나처럼 묵직한게맛있네요,언제나처럼 묵직한게맛있네요
1070,평점5,술픽,1214****,23.01.18.,선물로 구입! 기대가 됩니다.,선물로 구입! 기대가 됩니다.
1071,평점5,DOSU,blac****,23.01.18.,해창 너무맛있어요 흑흑,해창 너무맛있어요 흑흑
1072,평점5,술마켓,miyo****,23.01.18.,포장 꼼꼼하게보내주셔서 재주문했어요~ 역시 맛있어요^^,포장 꼼꼼하게보내주셔서 재주문했어요~ 역시 맛있어요^^
1073,평점4,술픽,sola****,23.01.18.,다 좋아요!! 맛도 좋고 배송도 좋아요 ..근데 제품이 좀 터져서 왔어요 ㅜㅜ그래도 맛있게 잘먹을수 았어 괜찬았어요 ㅎ,"다 좋아요!! 맛도 좋고 배송도 좋아요 ..
근데 제품이 좀 터져서 왔어요 ㅜㅜ
그래도 맛있게 잘먹을수 았어 괜찬았어요 ㅎ"
1074,평점5,술픽,kgls****,23.01.17.,"어머니 술 안드시는 데, 굉장히 좋아하셨습니다.","어머니 술 안드시는 데, 굉장히 좋아하셨습니다."
1075,평점5,술픽,heye****,23.01.17.,요거트같이 진하고 맛있습니다,요거트같이 진하고 맛있습니다
1076,평점5,DOSU,gusw****,23.01.17.,생각보다 양이 많고 맛있어용,생각보다 양이 많고 맛있어용
1077,평점4,DOSU,hans****,23.01.17.,배송도 빠르고 품질 짱입니다. 그만한 가격대의 값어치를 합니다. 감사요,배송도 빠르고 품질 짱입니다. 그만한 가격대의 값어치를 합니다. 감사요
1078,평점5,DOSU,rlar****,23.01.17.,배송 빠르네요.저번에 맛잇어서 다시 회사 선물용으로 구매했습니다.번창하세요,"배송 빠르네요.
저번에 맛잇어서 다시 회사 선물용으로 구매했습니다.
번창하세요"
1079,평점5,술픽,puri****,23.01.17.,직접 사와서 먹었을때는 알콜향 잘 못느꼈는데 인터넷 주문은 호옥시 다른건 아니겠지요.. 알콜향 때문에 제대로 못마셨어요 ㅜㅜ 이건 제 기분탓이겠지요ㅜㅜ,직접 사와서 먹었을때는 알콜향 잘 못느꼈는데 인터넷 주문은 호옥시 다른건 아니겠지요.. 알콜향 때문에 제대로 못마셨어요 ㅜㅜ 이건 제 기분탓이겠지요ㅜㅜ
1080,평점5,술마켓,hdyd****,23.01.17.,걸죽하고 단맛이 적당하고 맛있어요,걸죽하고 단맛이 적당하고 맛있어요
1081,평점5,DOSU,dury****,23.01.17.,유명하길래 사먹어봤어요 생각보다 쎄네요ㅜㅜ 근데 지나니까 또 생각나네요ㅎㅎ,"유명하길래 사먹어봤어요
생각보다 쎄네요ㅜㅜ 근데 지나니까 또 생각나네요ㅎㅎ"
1082,평점5,술마켓,dbsw****,23.01.16.,좋아여 맛있고 무엇보다 다양하게 사볼수있어서 좋습니다,좋아여 맛있고 무엇보다 다양하게 사볼수있어서 좋습니다
1083,평점5,술마켓,guzm****,23.01.16.,이야 소문만큼 맛있더군요. 진하고 고급스럽습니다.,이야 소문만큼 맛있더군요. 진하고 고급스럽습니다.
1084,평점5,술마켓,yooh****,23.01.16.,뭉글하고 은은한 탄산 최고의 고급 막걸리,뭉글하고 은은한 탄산 최고의 고급 막걸리
1085,평점5,술픽,rlaa****,23.01.16.,미숫가루좋아하면이거 딱일거에요',"미숫가루좋아하면
이거 딱일거에요'"
1086,평점5,술픽,ydk4****,23.01.16.,엄청 찐덕해서 타먹으면 맛잇어요,엄청 찐덕해서 타먹으면 맛잇어요
1087,평점5,술픽,lale****,23.01.16.,맛 있습니다. 가격이 말 해 주네요,맛 있습니다. 가격이 말 해 주네요
1088,평점5,술픽,lch2****,23.01.16.,걸쭉하고 맛있어요 고급스러움,걸쭉하고 맛있어요 고급스러움
1089,평점5,술마켓,hong****,23.01.16.,미친맛와 감탄정말맛있음,"미친맛
와 감탄
정말맛있음"
1090,평점5,홈술닷컴,rrrs****,23.01.16.,배송도 빠르고 좋네요,배송도 빠르고 좋네요
1091,평점5,술픽,leol****,23.01.16.,지금까지 내가 먹었던 막걸리는 뭔가하는 생각이 날 정도다.이것이 막걸리다....,"지금까지 내가 먹었던 막걸리는 뭔가하는 생각이 날 정도다.
이것이 막걸리다...."
1092,평점5,DOSU,budd****,23.01.16.,맛있게 잘먹었습니다.걸쭉하니 못먹어봤던 맛이더군요ㅎ좋았습니다,"맛있게 잘먹었습니다.
걸쭉하니 못먹어봤던 맛이더군요ㅎ
좋았습니다"
1093,평점5,마깨주 전통주,seok****,23.01.15.,배송받고 2주일 뒤에 마셨어요.12도라 그런지 일반 마걸리보다 묵직한 느낌이 있어요. 맛은 과하게달지 않고 좋네요9도짜리도 먹어봤지만 개인적으론 12도가 더 좋습니다.이,"배송받고 2주일 뒤에 마셨어요.

12도라 그런지 일반 마걸리보다 묵직한 느낌이 있어요. 맛은 과하게달지 않고 좋네요

9도짜리도 먹어봤지만 개인적으론 12도가 더 좋습니다.

이 막걸리는 벌컥벌컥마시는 마걸리가 아닌 진짜술로 맛을 음미하며 먹는 마걸리인듯합니다.

좋습니다."
1094,평점5,DOSU,doji****,23.01.15.,해창 9도를 우연히 접하게 됐을 때 농도가 짙고 일반 막걸리 보다 부드러운 목 넘김에 12도를 인터넷으로 보고 주문하게 되었습니다 기대했던 대로 넘 맛있게 잘 마셨습니다,"해창 9도를 우연히 접하게 됐을 때 농도가 짙고 일반 막걸리 보다 부드러운 목 넘김에 12도를 인터넷으로 보고 주문하게 되었습니다
기대했던 대로 넘 맛있게 잘 마셨습니다"
1095,평점5,술팜 전통주 쇼핑몰,hjis****,23.01.15.,선물용이라 먹어보진 않았어요포장 튼튼하게 잘왔습니다!,"선물용이라 먹어보진 않았어요
포장 튼튼하게 잘왔습니다!"
1096,평점4,술마켓,pian****,23.01.15.,맛있는데 배가 너무 불러서 많이 못 마셔요 ㅜ,"맛있는데 배가 너무 불러서
많이 못 마셔요 ㅜ"
1097,평점5,술픽,blue****,23.01.15.,걸쭉한데 목 넘김이 부드럽고 맛도 좋아요!!,걸쭉한데 목 넘김이 부드럽고 맛도 좋아요!!
1098,평점5,술픽,yoon****,23.01.15.,맛있는데 많이꾸덕해서 개취인듯,맛있는데 많이꾸덕해서 개취인듯
1099,평점5,술마켓,swp8****,23.01.15.,선물용으로 구매했습니다,선물용으로 구매했습니다
1100,평점5,술픽,lima****,23.01.15.,해창 막걸리 가끔 생각나는 맛입니다..부침개하고 잘 어울립니다,해창 막걸리 가끔 생각나는 맛입니다..부침개하고 잘 어울립니다
1101,평점5,술픽,umta****,23.01.15.,달달하니 콩국물 마시듯이 진하지만 부드러워요 달달 !,달달하니 콩국물 마시듯이 진하지만 부드러워요 달달 !
1102,평점5,술픽,naya****,23.01.14.,포장도 잘 되서 오고 맛도 좋네여 ㅎㅎ 지인들 한병씩 선물했더니 좋아들 하네요,포장도 잘 되서 오고 맛도 좋네여 ㅎㅎ 지인들 한병씩 선물했더니 좋아들 하네요
1103,평점5,술마켓,gand****,23.01.14.,막걸리라걱정했는데꼼꼼하게 잘왔습니다아버지께서는 드시고는 예전 주전자로퍼오던 옛날막걸리맛이라고 하셔서 종종시킵니다,"막걸리라걱정했는데꼼꼼하게 잘왔습니다
아버지께서는 드시고는 예전 주전자로퍼오던 옛날막걸리맛이라고 하셔서 종종시킵니다"
1104,평점5,술픽,life****,23.01.14.,"목넘김,맛,도수 만족합니다다른 술들도 도전해 봐야 겠네요","목넘김,맛,도수 만족합니다
다른 술들도 도전해 봐야 겠네요"
1105,평점5,술마켓,drsm****,23.01.14.,해창 넘 맛나요 묵직한 바다의 느낌,해창 넘 맛나요 묵직한 바다의 느낌
1106,평점5,술픽,phj7****,23.01.14.,와우... 진짜 맛있네요,와우... 진짜 맛있네요
1107,평점5,DOSU,jini****,23.01.13.,처음 받아봤을때 엄청 묵직해서 무슨맛일까 했는데일반 막걸리와 달리 농도가 진합니다!!!도수도 있는편이지만 부드러워요!!,"처음 받아봤을때 엄청 묵직해서 무슨맛일까 했는데
일반 막걸리와 달리 농도가 진합니다!!!
도수도 있는편이지만 부드러워요!!"
1108,평점5,술픽,soji****,23.01.13.,비싸지만 맛있게 잘 먹었습니당:) 미숫가루 처럼 꾸덕해용,비싸지만 맛있게 잘 먹었습니당:) 미숫가루 처럼 꾸덕해용
1109,평점5,술마켓,pong****,23.01.13.,최애 막걸리.. 넘 맛있어요 ? 꾸덕하니 부드러워요,최애 막걸리.. 넘 맛있어요 ? 꾸덕하니 부드러워요
1110,평점5,술픽,cuty****,23.01.13.,배송도 빠르고 꼼꼼하게 포장해주셔서 감사해요,배송도 빠르고 꼼꼼하게 포장해주셔서 감사해요
1111,평점5,술픽,ange****,23.01.13.,너무 맛있어요 재주문예정입니다,너무 맛있어요 재주문예정입니다
1112,평점5,술픽,magi****,23.01.13.,아부지가 아주 만족하십니다,아부지가 아주 만족하십니다
1113,평점5,DOSU,nm67****,23.01.12.,부모님께 사드렸더니 만족해하셨어요.,부모님께 사드렸더니 만족해하셨어요.
1114,평점5,술팜 전통주 쇼핑몰,hero****,23.01.12.,훌륭합니다 :) 재구매 의사 100%,훌륭합니다 :) 재구매 의사 100%
1115,평점5,술픽,simp****,23.01.12.,달달하니 맛있습니다,달달하니 맛있습니다
1116,평점5,DOSU,swim****,23.01.12.,진짜 맛있어요 ㅎㅎ.,진짜 맛있어요 ㅎㅎ.
1117,평점5,술마켓,yong****,23.01.12.,빠른 배송에 감동했어요이전에 맛있게 먹었던 기억이 있어주문했어요 :),"빠른 배송에 감동했어요
이전에 맛있게 먹었던 기억이 있어
주문했어요 :)"
1118,평점5,술픽,putg****,23.01.12.,조아요조아요조아요조아,조아요조아요조아요조아
1119,평점5,술픽,sdh0****,23.01.11.,정말 맛있어서 도수별로 같이 구매해서 마십니다~^^,정말 맛있어서 도수별로 같이 구매해서 마십니다~^^
1120,평점5,술마켓,tkdc****,23.01.11.,고소하고 맛있네요 제 구매하겠습니다,고소하고 맛있네요 제 구매하겠습니다
1121,평점5,술픽,leeg****,23.01.11.,선물했는데 진짜 좋아하네요^^,선물했는데 진짜 좋아하네요^^
1122,평점5,DOSU,prom****,23.01.11.,녹진~~~허니좋읍니다,녹진~~~허니좋읍니다
1123,평점5,술픽,hong****,23.01.11.,빨리 와서 좋았어요,빨리 와서 좋았어요
1124,평점5,술마켓,ygpa****,23.01.11.,최애 막걸리 입니다.재구매 의사 있습니다,"최애 막걸리 입니다.
재구매 의사 있습니다"
1125,평점5,술픽,lsk5****,23.01.10.,처음구매 해서 지인들하고 맛있게 먹었어요,처음구매 해서 지인들하고 맛있게 먹었어요
1126,평점5,술픽,goda****,23.01.10.,걸죽하고 맛은있지만 좀 느끼한것 같아요.,걸죽하고 맛은있지만 좀 느끼한것 같아요.
1127,평점4,G마켓,s*8*****,23.01.10.,마트보다 비싸요,에고고 몰랐네요 마트보다 비싸요 ㅠ
1128,평점5,마깨주 전통주,jjeo****,23.01.10.,해창막걸리 유명해서 시켜봤어용,해창막걸리 유명해서 시켜봤어용
1129,평점5,술마켓,gkst****,23.01.10.,달달하고 아쥬 맛이 좋슴다,달달하고 아쥬 맛이 좋슴다
1130,평점5,술픽,seie****,23.01.10.,맛 포장 배송 모두 좋아요!,맛 포장 배송 모두 좋아요!
1131,평점5,술픽,empt****,23.01.10.,맛도 굿포장도 굿,"맛도 굿
포장도 굿"
1132,평점5,술픽,yuhl****,23.01.10.,빠른 배송 감사합니당 ㅎㅎ,빠른 배송 감사합니당 ㅎㅎ
1133,평점5,술픽,jyc1****,23.01.10.,매우 만족합니다 매우 만족합니다 매우,매우 만족합니다 매우 만족합니다 매우
1134,평점5,술마켓,nomi****,23.01.09.,추천 받아서 먹어보았는데 정말 맛있게 먹었어요 한식과 페어링도 좋고 비강을 지나 남는 청포도와 같은 뉘앙스도 인상적이었습니다 9보다 12가 개인적으로 훨 좋았네요~ 꾸덕하고 달지,추천 받아서 먹어보았는데 정말 맛있게 먹었어요 한식과 페어링도 좋고 비강을 지나 남는 청포도와 같은 뉘앙스도 인상적이었습니다 9보다 12가 개인적으로 훨 좋았네요~ 꾸덕하고 달지 않지만 맛깔나는 술 찾으시면 무조건 드셔보세요~
1135,평점5,술픽,ejzm****,23.01.09.,처음 먹어보는 지인들이 있어대접하기 좋았읍니다.,"처음 먹어보는 지인들이 있어
대접하기 좋았읍니다."
1136,평점5,술픽,avor****,23.01.09.,소문대로 맛있네요. 배송도 빨라서 좋았어요.,소문대로 맛있네요. 배송도 빨라서 좋았어요.
1137,평점5,술픽,kwak****,23.01.09.,걸죽하니 맛있게 잘 먹었습니다!,걸죽하니 맛있게 잘 먹었습니다!
1138,평점5,술픽,isyy****,23.01.09.,꾸덕하니 맛있게 잘먹었습니다!,꾸덕하니 맛있게 잘먹었습니다!
1139,평점5,술픽,hyer****,23.01.09.,전통의맛진해요 맛있네요,"전통의맛
진해요 맛있네요"
1140,평점4,술픽,made****,23.01.09.,한번쯤 먹어보면 좋아요!,한번쯤 먹어보면 좋아요!
1141,평점5,술픽,rjwu****,23.01.09.,오 음청 진득하네요~~!,오 음청 진득하네요~~!
1142,평점5,DOSU,s850****,23.01.08.,포장도 깔끔하게 왔고처음 먹는 막걸리 맛이었는데 맛있었습니다~,포장도 깔끔하게 왔고처음 먹는 막걸리 맛이었는데 맛있었습니다~
1143,평점5,DOSU,pem2****,23.01.08.,오 묵직하고 12도라 은근히 취햐요맛잇오요,"오 묵직하고 12도라 은근히 취햐요
맛잇오요"
1144,평점5,술마켓,nwcc****,23.01.08.,막걸리 중에서 원탑 ㅎㅎ,막걸리 중에서 원탑 ㅎㅎ
1145,평점5,술마켓,22cs****,23.01.08.,늘그렇지만 맛있어요^^,늘그렇지만 맛있어요^^
1146,평점5,술픽,dkpd****,23.01.08.,항상 잘마십니다 감사합니다,항상 잘마십니다 감사합니다
1147,평점5,술픽,leek****,23.01.07.,높은 도수에서 예상은 했지만 걸쭉하네요 !근데 걸쭉한 텍스쳐와 높은 도수에 비해 정말 깔끔하다고 느꼈고 마실땐 쎄다고 느껴지지 않아요 뒤에가서 너무 안취하려면 조심조심 해야해요 ㅎ,"높은 도수에서 예상은 했지만 걸쭉하네요 !
근데 걸쭉한 텍스쳐와 높은 도수에 비해 정말 깔끔하다고 느꼈고 마실땐 쎄다고 느껴지지 않아요 뒤에가서 너무 안취하려면 조심조심 해야해요 ㅎㅎ
너무 맛있는 술이였습니다"
1148,평점5,술마켓,thgu****,23.01.07.,자취방에 친구들 오면 먹을려고 여러 개 주믄했는데 포장도 잘되어서 오고 배송도 하루 만에 와서 좋은 것 같아요,자취방에 친구들 오면 먹을려고 여러 개 주믄했는데 포장도 잘되어서 오고 배송도 하루 만에 와서 좋은 것 같아요
1149,평점5,DOSU,h2oy****,23.01.07.,유명해서 사먹어요걸쭉한데 탁하지않아요혼자 한병 다 마셨어요너무 맛있어요 긍데 같이 마신분은 스탈 아니라며 소주드심요,"유명해서 사먹어요
걸쭉한데 탁하지않아요
혼자 한병 다 마셨어요
너무 맛있어요
긍데 같이 마신분은 스탈 아니라며 소주드심요"
1150,평점5,술마켓,olap****,23.01.07.,묵직한 바디에 적당한 산도에 뭐하나 흠잡을데가 없는 좋은 막걸리에요,묵직한 바디에 적당한 산도에 뭐하나 흠잡을데가 없는 좋은 막걸리에요
1151,평점5,술픽,mess****,23.01.07.,얼음까지 넣어서 스트로폼에 꼼꼼히 포장왔어요맛은 물론 넘나 좋네요,"얼음까지 넣어서 스트로폼에 꼼꼼히 포장왔어요
맛은 물론 넘나 좋네요"
1152,평점3,술팜 전통주 쇼핑몰,ssmi****,23.01.07.,"추천받아서 주문한 건데, 이건 제 취향은 아니었어요. 막걸리 특유의 탄산맛은 없어요. 탁배기임","추천받아서 주문한 건데, 이건 제 취향은 아니었어요. 막걸리 특유의 탄산맛은 없어요. 탁배기임"
1153,평점5,술마켓,berr****,23.01.07.,진짜 엄청 찐하고 걸죽한 느낌의 막걸리 맛있어요,진짜 엄청 찐하고 걸죽한 느낌의 막걸리 맛있어요
1154,평점5,술픽,jdw1****,23.01.07.,한번빠지면 헤어나올수없는 해창막걸리!,한번빠지면 헤어나올수없는 해창막걸리!
1155,평점3,술마켓,semi****,23.01.07.,걸죽하긴한데 산도가좀잇는듯,걸죽하긴한데 산도가좀잇는듯
1156,평점5,술픽,drac****,23.01.07.,믿고 마시는 해창입니다,믿고 마시는 해창입니다
1157,평점5,술마켓,seik****,23.01.06.,걸쭉하고 목넘김이 좋습니다 맛있어요아버지도 너무 만족스러워하셔서 다음에도 꼭 대접하려고 합니다,"걸쭉하고 목넘김이 좋습니다 맛있어요
아버지도 너무 만족스러워하셔서 다음에도 꼭 대접하려고 합니다"
1158,평점5,술픽,jjan****,23.01.06.,시간이 지날수록 향과 맛이 좋다고 합니다,시간이 지날수록 향과 맛이 좋다고 합니다
1159,평점5,술팜 전통주 쇼핑몰,iq49****,23.01.06.,생각했던것보다 맛있고 좋와요,생각했던것보다 맛있고 좋와요
1160,평점5,술마켓,azaw****,23.01.06.,상품에 만족합니다.,상품에 만족합니다.
1161,평점5,DOSU,cmsz****,23.01.06.,좋었어요 걸쭛하구 마싯어요 ㅎㅎ,좋었어요 걸쭛하구 마싯어요 ㅎㅎ
1162,평점5,술픽,real****,23.01.05.,하나만 주문해도 꼼꼼하게 포장해서 보내주셔서 좋아요. 해창은 빚고 나서 얼마 안 되어서는 고급지고 은은한 단맛과 걸쭉하고 부드러운 목넘김이 좋고 시간이 갈수록 단맛이 줄고 탄산이,하나만 주문해도 꼼꼼하게 포장해서 보내주셔서 좋아요. 해창은 빚고 나서 얼마 안 되어서는 고급지고 은은한 단맛과 걸쭉하고 부드러운 목넘김이 좋고 시간이 갈수록 단맛이 줄고 탄산이 생기는데 자극적이지 않고 잔잔하고 조밀하면서 촤라라~한 느낌이 드는 기분좋은 탄산감이에요. 시간이 가면서 변해가는 맛이 다 제각각 너무 매력적이라 자꾸 주문하게 되네요. 유일한 단점은 술을 줄이겠다는 결심이 깨지게 만든다는 것....^^;
1163,평점5,술픽,myh7****,23.01.05.,그렇게 유명하다는 해창 ! 제조일자도 좋았고 배송 빠르고 넘 좋았어용 ? 맛있게 잘 먹었어요~~ 담에 또 주문 여기서 할 거 같아욤,그렇게 유명하다는 해창 ! 제조일자도 좋았고 배송 빠르고 넘 좋았어용 ? 맛있게 잘 먹었어요~~ 담에 또 주문 여기서 할 거 같아욤
1164,평점5,술픽,jin9****,23.01.05.,부드럽고 걸쭉해요~ 12도라 만만히 봤는대 몇잔먹으니 열이 올라와요^^,부드럽고 걸쭉해요~ 12도라 만만히 봤는대 몇잔먹으니 열이 올라와요^^
1165,평점5,술팜 전통주 쇼핑몰,wow8****,23.01.05.,9도에 비해 좀 독한 느낌이 화악~ 오지만 걸쭉하니 맛나요,9도에 비해 좀 독한 느낌이 화악~ 오지만 걸쭉하니 맛나요
1166,평점5,술픽,sua7****,23.01.05.,진짜 맛있네요 걸죽하니 몽골의 마유주 마시는 느낍,진짜 맛있네요 걸죽하니 몽골의 마유주 마시는 느낍
1167,평점5,술마켓,gydl****,23.01.05.,아주 좋은 상태로 와서 잘 사용중이에요,아주 좋은 상태로 와서 잘 사용중이에요
1168,평점5,술픽,koo5****,23.01.05.,걸쭉하고 맛있어요 텁텁하지않구요,걸쭉하고 맛있어요 텁텁하지않구요
1169,평점5,술픽,jade****,23.01.05.,역시 맛있습니다. 해창 막걸리,역시 맛있습니다. 해창 막걸리
1170,평점5,술픽,jfsl****,23.01.05.,맛있어요 ㅎㅎㅎ 또 주문해야겠네요,맛있어요 ㅎㅎㅎ 또 주문해야겠네요
