,review_stars,reveiw_buy_site,review_name,review_date,review_title,review_text
1015,평점5,G마켓,s*l*****,23.05.13.,최애 막걸리,늘 조금씩 사는 최고의 막걸리
1016,평점5,옥션,n*c*****,23.05.13.,유리잔이 커서 쓸모많겠어요,유리잔이 커서 쓸모많겠어요
1017,평점5,옥션,m*s*****,23.05.13.,유리잔 때문에 구매 합니다.,유리잔 때문에 구매 합니다.
1018,평점5,인터파크쇼핑,s*i*****,23.05.13.,좋아요,감사합니다! 또 사러 올게요
1019,평점5,옥션,l*s*****,23.05.13.,아버지가 아주 좋아합니다.,아버지가 아주 좋아합니다.
1020,평점3,옥션,y*b*****,23.05.13.,이번에는 많이 늦었네요 ㅜ,이번에는 많이 늦었네요 ㅜ
1021,평점4,옥션,w*f*****,23.05.13.,박스안에 다 흘러서 왔넹?,박스안에 다 흘러서 왔넹?
1022,평점5,홈술닷컴,ikbs****,23.05.13.,부모님이 참 좋아하시네요,부모님이 참 좋아하시네요
1023,평점4,옥션,q*r*****,23.05.13.,아직 먹어보*를 못했어 요.,아직 먹어보*를 못했어 요.
1024,평점5,옥션,l*d*****,23.05.13.,가격대비 가성비가 좋아요,가격대비 가성비가 좋아요
1025,평점2,옥션,c*j*****,23.05.13.,가격대비 그냥그래요,가격대비 그냥그래요
1026,평점5,옥션,n*c*****,23.05.13.,유리잔까지 줘서 굿,유리잔까지 줘서 굿
1027,평점5,옥션,w*d*****,23.05.13.,행사때마다 먹어요,행사때마다 먹어요
1028,평점5,옥션,d*b*****,23.05.13.,잘 받았습니다 감사합니다 좋아요 맛있어요,"잘 받았습니다
감사합니다
좋아요
맛있어요"
1029,평점5,옥션,s*g*****,23.05.13.,막걸리 좋아하는 지인에게 보내주니 잔까지 있다고 좋아하...,막걸리 좋아하는 지인에게 보내주니 잔까지 있다고 좋아하네요.
1030,평점4,옥션,l*y*****,23.05.13.,긋,긋
1031,평점5,옥션,s*r*****,23.05.12.,가족들이 느린마을 막걸리만 마시는데 주변에 파는 곳이 ...,"가족들이 느린마을 막걸리만 마시는데 주변에 파는 곳이 없어서 주기적으로 주문해서 먹어요.
이번에는 새로운 전용잔이네요.
위스키잔 같은 느낌인데 여름이라 유리컵이라 시원해보여서 좋네요.
사이즈가 좀 큰 편입니다."
1032,평점5,옥션,h*h*****,23.05.12.,여행하면서 들러 맛봤던 주류에요 달콤하고 맛있는 쥬스같...,"여행하면서 들러 맛봤던 주류에요
달콤하고 맛있는 쥬스같이 부드러운 맛이라 구매했습니다 gs서 판매하고 있다는걸 몰라 5병이나 주문ㅠ
부지런히 마셔야겠습니다"
1033,평점4,배상면주가 포천LB,anna****,23.05.12.,막걸리 유효기간이 짧은줄 모르고 몇달 먹을생각에 주문했는데ㅋㅋ 20일인가 그래서 빠르게 먹느라 버거웠네요ㅋ 맛은있어요 담엔 조금씩 주문해야겠어요ㅋ,막걸리 유효기간이 짧은줄 모르고 몇달 먹을생각에 주문했는데ㅋㅋ 20일인가 그래서 빠르게 먹느라 버거웠네요ㅋ 맛은있어요 담엔 조금씩 주문해야겠어요ㅋ
1034,평점5,인터파크쇼핑,p*r*****,23.05.12.,일관성,느린마을 막걸리는 몇 년째 주문해서 마시고 있는데 그 맛이 일관성 있게 유지되는 것 같아 좋습니다.
1035,평점5,옥션,c*o*****,23.05.12.,아직 안먹었지만 전용잔 잘 받았습니다!! 먹는 시기마다...,"아직 안먹었지만 전용잔 잘 받았습니다!!
먹는 시기마다 맛이 다르다고 하니 궁금하네요!"
1036,평점5,인터파크쇼핑,p*r*****,23.05.12.,일관성2,모자랄 것 같아 바로 1상자 더 주문해서 마시고 있는데 여전히 맛이 좋습니다.
1037,평점5,옥션,n*o*****,23.05.12.,"맛은 말할것도 없고, CJ 기사님이 안전하게 문앞에 놔...","맛은 말할것도 없고, CJ 기사님이 안전하게 문앞에 놔주셔서 아주 편했습니다"
1038,평점5,G마켓,p*l*****,23.05.12.,드디어 왔네요,아직 시식 전인데 좀 떨립니다정말 맛있다고 지인이 추천해줬는데 기대되요
1039,평점1,옥션,h*s*****,23.05.12.,배송이 너무 안 좋고 (멀리 가야 하는데 2번에 걸쳐...,"배송이 너무 안 좋고
(멀리 가야 하는데 2번에 걸쳐서 왔음 아침, 저녁으로)"
1040,평점4,AK몰,shki****,23.05.12.,좋아요 추천합니다 가...,좋아요 추천합니다 가격이 저렴하네요. 어차피 품질은 똑같으니까요
1041,평점4,옥션,h*u*****,23.05.12.,주문폭주인지는 모르겠지만 느린배송이 아쉽네요 맛은 좋습...,"주문폭주인지는 모르겠지만 느린배송이
아쉽네요 맛은 좋습니다 굿"
1042,평점5,옥션,d*l*****,23.05.12.,잘 받았습니다. 세일마다 구매해요. 잔이 탐이 났는데...,잘 받았습니다. 세일마다 구매해요. 잔이 탐이 났는데 너무 얇아서
1043,평점5,옥션,p*e*****,23.05.12.,잔이 엄청 크고 귀엽네요~ 막걸리 맛이야 항상 좋습니다,잔이 엄청 크고 귀엽네요~ 막걸리 맛이야 항상 좋습니다
1044,평점5,옥션,w*s*****,23.05.12.,느린막걸리라 배송도느리네요 그래도 잘받았습니다^^,"느린막걸리라 배송도느리네요
그래도 잘받았습니다^^"
1045,평점4,옥션,c*e*****,23.05.12.,세번째 구매입니다. 새로운 잔으로 와서 너무 좋아요,세번째 구매입니다. 새로운 잔으로 와서 너무 좋아요
1046,평점5,G마켓,d*n*****,23.05.12.,잘받았습니다,한번먹어봤는데 맛나더라구요그래서구입요 좋네요
1047,평점5,AK몰,1074****,23.05.12.,포장이 잘 되었어요. ...,포장이 잘 되었어요. 잘 받았습니다. 수고하세요.
1048,평점5,옥션,c*o*****,23.05.12.,항상 냉장고에 쟁겨둡니다 다른 막걸리 못 먹어요 전용...,항상 냉장고에 쟁겨둡니다 다른 막걸리 못 먹어요 전용잔도 아주 좋아요 유리잔입니다
1049,평점5,옥션,p*e*****,23.05.12.,항상 잘 먹고 있어요!! 새로운 잔 나와서 좋네요^^,항상 잘 먹고 있어요!! 새로운 잔 나와서 좋네요^^
1050,평점4,옥션,l*j*****,23.05.12.,택배가 다른 곳으로 갔다 온 거 빼고는 좋습니다,택배가 다른 곳으로 갔다 온 거 빼고는 좋습니다
1051,평점5,옥션,v*i*****,23.05.12.,전에는 용량이 1리터였는데 줄었어요 좋아요...,전에는 용량이 1리터였는데 줄었어요 좋아요...
1052,평점5,옥션,l*e*****,23.05.12.,느린막걸리 좋아요 맛있어요 감사합니다~^^,느린막걸리 좋아요 맛있어요 감사합니다~^^
1053,평점5,옥션,y*k*****,23.05.12.,아주신선하고 막걸리가 달고 맛있어요 좋아요~,"아주신선하고 막걸리가 달고 맛있어요
좋아요~"
1054,평점3,배상면주가 포천LB,shor****,23.05.12.,조금 샛는데 어디서 샛는지 알수가 없네여 마셔도 되는건지.. 우선 생장고에 넣엇어요,조금 샛는데 어디서 샛는지 알수가 없네여 마셔도 되는건지.. 우선 생장고에 넣엇어요
1055,평점5,옥션,m*e*****,23.05.12.,느린마을 막걸리 맛 있어요. 잔도 이쁘네요.,느린마을 막걸리 맛 있어요. 잔도 이쁘네요.
1056,평점5,인터파크쇼핑,c*w*****,23.05.12.,강추,가격이 착해서 이 사이트로 재구매합니다 4
1057,평점5,옥션,z*k*****,23.05.12.,제품 잘받았습니다. 투명 잔도 예쁘구요.,"제품 잘받았습니다.
투명 잔도 예쁘구요."
1058,평점5,옥션,c*k*****,23.05.12.,맛있는 막걸리 저렴하게 잘 구매했습니다,맛있는 막걸리 저렴하게 잘 구매했습니다
1059,평점5,옥션,a*c*****,23.05.12.,진짜 너무 좋아요 다음에 또 주문 할게요,진짜 너무 좋아요 다음에 또 주문 할게요
1060,평점5,옥션,8*5*****,23.05.12.,플라스틱컵은 영 별로였는데 이건 그나마,"플라스틱컵은 영 별로였는데
이건 그나마"
1061,평점5,옥션,h*s*****,23.05.12.,컵까지 잘받았습니다. 약간 샜어요ㅠㅠ,컵까지 잘받았습니다. 약간 샜어요ㅠㅠ
1062,평점4,옥션,q*w*****,23.05.12.,배송은 느렸지만 할인해서 구입했어요~,배송은 느렸지만 할인해서 구입했어요~
1063,평점5,옥션,0*1*****,23.05.12.,배송은 많이 늦었지만 잘받았습니다...,배송은 많이 늦었지만 잘받았습니다...
1064,평점5,옥션,j*y*****,23.05.12.,배송이 오래 걸렸지만 잘 받았습니다.,배송이 오래 걸렸지만 잘 받았습니다.
1065,평점4,옥션,q*2*****,23.05.12.,맛있어 시골 어른들께 보내드렸어요.,맛있어 시골 어른들께 보내드렸어요.
1066,평점5,배상면주가 포천LB,minb****,23.05.12.,자주먹는 막걸리 편안하게 집에서 잘받았습니다. 맛도좋고 깔끔합니다. ?,자주먹는 막걸리 편안하게 집에서 잘받았습니다. 맛도좋고 깔끔합니다. ?
1067,평점5,옥션,r*d*****,23.05.12.,잘 받았습니다! 유리잔이 더 낫네요,잘 받았습니다! 유리잔이 더 낫네요
1068,평점5,G마켓,q*a*****,23.05.12.,배송은,좀 늦었지만 안전하게 잘 받았어요
1069,평점5,옥션,f*l*****,23.05.12.,늦었지만 안전하게 잘 받았습니다!,늦었지만 안전하게 잘 받았습니다!
1070,평점5,옥션,e*p*****,23.05.12.,이번에 주는 잔은 좀괜찮네요ㅎ,이번에 주는 잔은 좀괜찮네요ㅎ
1071,평점4,옥션,h*j*****,23.05.12.,시원하게 해서 먹으니 맛있네요,시원하게 해서 먹으니 맛있네요
1072,평점5,옥션,s*m*****,23.05.12.,좋은제품 저렴하게 구입했어요,좋은제품 저렴하게 구입했어요
1073,평점5,G마켓,j*n*****,23.05.12.,두번째 주문입니다,맛있게 먹어서 재주문했어요
1074,평점5,옥션,j*h*****,23.05.12.,좋아요 싸게 잘 구입했네요,좋아요 싸게 잘 구입했네요
1075,평점5,옥션,8*5*****,23.05.12.,감미료가 작어서 자주 구매,감미료가 작어서 자주 구매
1076,평점3,옥션,k*l*****,23.05.12.,배송 좀 늦은것빼곤 좋네요,배송 좀 늦은것빼곤 좋네요
1077,평점5,옥션,g*u*****,23.05.12.,잘받았습니다 컵 이쁘네요,잘받았습니다 컵 이쁘네요
1078,평점5,옥션,r*k*****,23.05.12.,가성비 좋아요.배송 느림,가성비 좋아요.배송 느림
1079,평점4,옥션,k*n*****,23.05.12.,탄산이 없는 맛이에여 ㅎ,탄산이 없는 맛이에여 ㅎ
1080,평점5,옥션,s*e*****,23.05.12.,드뎌 도착 기대중입니당,드뎌 도착 기대중입니당
1081,평점3,옥션,c*c*****,23.05.12.,맛은 괜찮은데 가격이...,맛은 괜찮은데 가격이...
1082,평점5,옥션,l*h*****,23.05.12.,저렴하게 구매했네요...,저렴하게 구매했네요...
1083,평점3,옥션,w*k*****,23.05.12.,배송이 엄청 느리네요.,배송이 엄청 느리네요.
1084,평점5,옥션,d*s*****,23.05.12.,너무 좋음 행사 또했음,너무 좋음 행사 또했음
1085,평점5,AK몰,1074****,23.05.12.,너무 좋아요 맛있어요,너무 좋아요 맛있어요
1086,평점5,G마켓,c*r*****,23.05.12.,바리스타 자격증을,바리스타 자격증 시험
1087,평점5,인터파크쇼핑,g*l*****,23.05.12.,맛있었어요,배송도 빠르고 좋아요
1088,평점4,옥션,d*l*****,23.05.12.,늘 먹던 맛입니다,늘 먹던 맛입니다
1089,평점4,옥션,r*b*****,23.05.12.,유리잔이 예뻐요!,유리잔이 예뻐요!
1090,평점5,옥션,h*n*****,23.05.12.,새는거 없이 안전하게 질배송되었습니다 5월말까지니 넉넉...,"새는거 없이 안전하게 질배송되었습니다
5월말까지니 넉넉하네요
증정품인 유리잔은 정말 예쁩니다
주문 안했으면 후회할뻔 했어요"
1091,평점4,옥션,y*h*****,23.05.12.,막거는 별루네요,막거는 별루네요
1092,평점5,옥션,j*0*****,23.05.12.,늘잘먹고있어요 날이더워져서그런가다익어?왔어요,"늘잘먹고있어요
날이더워져서그런가다익어?왔어요"
1093,평점4,옥션,p*s*****,23.05.12.,며칠을 기다린 끝에 받았어요 잔도 같이 왔어요,"며칠을 기다린 끝에 받았어요
잔도 같이 왔어요"
1094,평점5,옥션,s*o*****,23.05.12.,맛잇어요 계속 재구매해서 먹구있어요,맛잇어요 계속 재구매해서 먹구있어요
1095,평점5,인터파크쇼핑,y*g*****,23.05.12.,느린마을막걸리,느린마을 방울톡 보다는 오리지날 느린마을막걸리가 역시 더 맛나는 것 같습니다
1096,평점5,옥션,k*o*****,23.05.12.,유리컵 잘받았습니다 추천합니다,"유리컵 잘받았습니다
추천합니다"
1097,평점5,배상면주가 포천LB,sasv****,23.05.12.,"계속해서 ""봄"" 상태의 막걸리를 구입할 수 있었으면 좋겠습니다!","계속해서 ""봄"" 상태의 막걸리를 구입할 수 있었으면 좋겠습니다!"
1098,평점5,옥션,p*k*****,23.05.12.,아주 좋습니다. 감사합니다.,아주 좋습니다. 감사합니다.
1099,평점5,인터파크쇼핑,m*c*****,23.05.12.,맛있어요,너무너무 좋아요 느린마을
1100,평점4,옥션,p*i*****,23.05.12.,잔땜에 구배했어여 ㅋㅋㅋ,잔땜에 구배했어여 ㅋㅋㅋ
1101,평점5,옥션,e*f*****,23.05.12.,안녕하세요 판매자님 좋아하는 느.마.막 (줄인말) ...,"안녕하세요 판매자님
좋아하는 느.마.막 (줄인말) ㅎㅎ 좋아하는데
매번구매해서 마시려해요 ㅎㅎ 잔서비스까지 감사해요"
1102,평점5,옥션,e*f*****,23.05.12.,안녕하세요 판매자님 좋아하는 느.마.막 (줄인말) ...,"안녕하세요 판매자님
좋아하는 느.마.막 (줄인말) ㅎㅎ 좋아하는데
매번구매해서 마시려해요 ㅎㅎ 잔서비스까지 감사해요
번창하세요~~!!"
1103,평점5,인터파크쇼핑,0*u*****,23.05.12.,기대되네요.,배송도 잘 됐고 얼음이나 배송 포장도 꼼꼼히 잘 됐네요. 맛있게 마실게요. ㅎㅎㅎ
1104,평점5,옥션,c*l*****,23.05.12.,만족합니다 감사합니다 증정 막걸리잔 도 맘에 들어요,"만족합니다 감사합니다
증정 막걸리잔 도 맘에 들어요"
1105,평점4,옥션,s*o*****,23.05.12.,잘왔습니다 잘왔습니다,잘왔습니다 잘왔습니다
1106,평점5,옥션,t*a*****,23.05.11.,전이랑 막걸리 마시고 싶어서 구매했어요. 전용잔도 예쁘...,"전이랑 막걸리 마시고 싶어서 구매했어요.
전용잔도 예쁘네요.
다들 맛있다고 해서 기대중입니다."
1107,평점5,옥션,c*l*****,23.05.11.,"무아스파탐, 기대했던 거 보다 훨씬 단맛이 강한데요? ...","무아스파탐, 기대했던 거 보다 훨씬 단맛이 강한데요? 원래 이런 맛인가요?"
1108,평점5,옥션,l*t*****,23.05.11.,맥주마시다가 느린마을로 인해 막걸리만 마십니다. 사랑합...,맥주마시다가 느린마을로 인해 막걸리만 마십니다. 사랑합니다. 평일엔 열심히 다이어트하고 주말에 점심에 마십니다. 벅찬 감동에 행복하네요
1109,평점5,옥션,o*g*****,23.05.11.,"non-GMO 우리 작물로 만들고,화학 감미료없는 믿을...","non-GMO 우리 작물로 만들고,화학 감미료없는 믿을 수 있는 술."
1110,평점5,옥션,q*i*****,23.05.11.,배송은좀늦었지만 핫딜이니까 이해할께요 잘먹겠습니다,배송은좀늦었지만 핫딜이니까 이해할께요 잘먹겠습니다
1111,평점5,옥션,l*e*****,23.05.11.,잘 도착했어요 이번 사은품 잔도 예쁘네요 수고하세요,"잘 도착했어요
이번 사은품 잔도 예쁘네요
수고하세요"
1112,평점4,옥션,j*h*****,23.05.11.,배송은 매우 느렸지만 믿고 마시는 느린미을 입니다,배송은 매우 느렸지만 믿고 마시는 느린미을 입니다
1113,평점5,옥션,b*u*****,23.05.11.,사은품까지 안전하게 잘 받았습니다 많이 파세요,사은품까지 안전하게 잘 받았습니다 많이 파세요
1114,평점5,옥션,k*r*****,23.05.11.,오늘 도착 잘 받았어요 숙성시켜 먹는다고하네요,"오늘 도착
잘 받았어요
숙성시켜 먹는다고하네요"
1115,평점5,배상면주가 포천LB,sky_****,23.05.11.,아버지 한잔씩 드시려고 주문했어요많미파세요,"아버지 한잔씩 드시려고 주문했어요
많미파세요"
1116,평점5,옥션,q*a*****,23.05.11.,맛있어요 늘 재구매?유리잔이 역시 좋네요,맛있어요 늘 재구매?유리잔이 역시 좋네요
1117,평점4,옥션,l*w*****,23.05.11.,정말 원하는대로 해 주셨네요. 감사합니다.,정말 원하는대로 해 주셨네요. 감사합니다.
1118,평점4,옥션,m*n*****,23.05.11.,"배송은 느렸지만, 이번 유리잔 맘에 드네요","배송은 느렸지만, 이번 유리잔 맘에 드네요"
1119,평점5,옥션,t*n*****,23.05.11.,맛있게 마시고 있어요 막걸리는 느린마을!,맛있게 마시고 있어요 막걸리는 느린마을!
1120,평점5,옥션,n*m*****,23.05.11.,느린마을막걸리 저렴하게 잘 구매했어요.,느린마을막걸리 저렴하게 잘 구매했어요.
1121,평점5,옥션,n*h*****,23.05.11.,배송이 조금 늦었지만... 잘받았습니다...,배송이 조금 늦었지만... 잘받았습니다...
1122,평점5,옥션,a*p*****,23.05.11.,항상 냉장고에 채워놔야 안심 맛있어요,항상 냉장고에 채워놔야 안심 맛있어요
1123,평점5,AK몰,1072****,23.05.11.,지인분께 보내드렸는 ...,지인분께 보내드렸는데 너무 좋아하심
1124,평점5,옥션,b*m*****,23.05.11.,얼음이 녹지 않고 잘 도착하였습니다.,얼음이 녹지 않고 잘 도착하였습니다.
1125,평점5,옥션,p*o*****,23.05.11.,싸게 구입했고 빨리 배송 받았습니다,싸게 구입했고 빨리 배송 받았습니다
1126,평점5,AK몰,1072****,23.05.11.,매일 저녁반주로 두잔...,매일 저녁반주로 두잔씩 너무좋아요
1127,평점5,옥션,c*s*****,23.05.11.,좋은 제품 보내주셔서 감사합니다.,좋은 제품 보내주셔서 감사합니다.
1128,평점5,배상면주가 포천LB,hjch****,23.05.11.,맛있어요 자주 애용하고 있습니다,맛있어요 자주 애용하고 있습니다
1129,평점5,옥션,k*a*****,23.05.11.,맛있어요 유명한 이유를 알겠네요,"맛있어요
유명한 이유를 알겠네요"
1130,평점4,옥션,j*s*****,23.05.11.,배송은 좀늦지만 만족스럽습니다,배송은 좀늦지만 만족스럽습니다
1131,평점5,옥션,i*m*****,23.05.11.,괜챦네요.....자주 애용하게될듯,괜챦네요.....자주 애용하게될듯
1132,평점5,옥션,v*o*****,23.05.11.,신랑이 맛있다고 행복해 하네요,신랑이 맛있다고 행복해 하네요
1133,평점5,옥션,a*y*****,23.05.11.,잘 받았어요 유리잔 좋어보여요,잘 받았어요 유리잔 좋어보여요
1134,평점4,옥션,d*s*****,23.05.11.,사과향도 나고 부드럽고 좋아요,사과향도 나고 부드럽고 좋아요
1135,평점5,배상면주가 포천LB,pre1****,23.05.11.,아버님이 맛있다고 좋아하세요,아버님이 맛있다고 좋아하세요
1136,평점5,옥션,d*n*****,23.05.11.,깔끔하고 뒷끗없이 좋습니다.,깔끔하고 뒷끗없이 좋습니다.
1137,평점5,옥션,k*r*****,23.05.11.,어제 도착 할인해서 또 샀어요,"어제 도착
할인해서 또 샀어요"
1138,평점5,옥션,j*d*****,23.05.11.,배송도 잘애주고 맛도좋고,배송도 잘애주고 맛도좋고
1139,평점5,옥션,s*y*****,23.05.11.,잘 받았어요 배송이 느림,잘 받았어요 배송이 느림
1140,평점5,옥션,s*i*****,23.05.11.,배송 빠르고 가격싸요,배송 빠르고 가격싸요
1141,평점5,배상면주가 포천LB,jihw****,23.05.11.,재주문 너무 맛잇어요,재주문 너무 맛잇어요
1142,평점5,옥션,e*l*****,23.05.11.,잘 도착 했어요,잘 도착 했어요
1143,평점5,옥션,s*a*****,23.05.11.,잔이 이쁘네요,잔이 이쁘네요
1144,평점5,옥션,g*a*****,23.05.11.,컵 좋아요,컵 좋아요
1145,평점5,옥션,k*i*****,23.05.11.,취하네요,취하네요
1146,평점5,옥션,g*a*****,23.05.11.,항상 굳!,항상 굳!
1147,평점5,옥션,y*n*****,23.05.11.,느린마을 막걸리 먹고난이후로 다른 막걸리는 안먹게되네요...,느린마을 막걸리 먹고난이후로 다른 막걸리는 안먹게되네요.유리잔도 예뻐요..
1148,평점5,옥션,p*i*****,23.05.11.,이술을 마실때 마다 감탄이 절로 나옵니다. 고맙습니다.,"이술을 마실때 마다 감탄이 절로 나옵니다.
고맙습니다."
1149,평점5,옥션,n*o*****,23.05.11.,요청한 배송일자에 맞춰 왔네요. 깊은 맛을 원해서 2주...,요청한 배송일자에 맞춰 왔네요. 깊은 맛을 원해서 2주뒤에 마시려 합니다. 증정잔은 막걸리잔보다 위스키 언더락잔 같네요 ㅎㅎ
1150,평점4,옥션,c*k*****,23.05.11.,배송은 많이 늦었네요 사은품 전용잔이 유리라 좋군요 그...,"배송은 많이 늦었네요
사은품 전용잔이 유리라 좋군요
그전 프라스틱잔은 너무 허접했음
유통기한은 5/29"
1151,평점5,옥션,j*n*****,23.05.11.,처음 구매했는데 앞으로 계속 구매할 듯! :D,"처음 구매했는데
앞으로 계속 구매할 듯!
:D"
1152,평점5,옥션,r*m*****,23.05.11.,배송도 빠르고 제품도 좋아요 ㅎㅎ,배송도 빠르고 제품도 좋아요 ㅎㅎ
1153,평점5,옥션,s*e*****,23.05.10.,느린마을 막걸리 저녁에 한 병으로 남편과 함께 즐겨요 ...,"느린마을 막걸리 저녁에 한 병으로
남편과 함께 즐겨요
장에도 좋구요
행사가로 득뎀!
겨울엔 20병 구매하는데...
여름은 5병이 좋아요"
1154,평점4,옥션,s*k*****,23.05.10.,예전에 구매해서 마셔봤는데 순하고 맛있어서 특가떴길래 ...,"예전에 구매해서 마셔봤는데 순하고 맛있어서 특가떴길래 또 주문했어요^^
남편과 해물파전 부쳐놓고 한잔 해야겠어요ㅋㅋ"
1155,평점2,옥션,w*d*****,23.05.10.,오늘 택배받고 3병 클리어 했는데 달기하고 많이 느끼하...,오늘 택배받고 3병 클리어 했는데 달기하고 많이 느끼하네요 2병 어떻하지;;;
1156,평점2,옥션,r*d*****,23.05.10.,잘 받았습니다 배송이 땡볕에 두고가서 상하지 않았을...,"잘 받았습니다
배송이 땡볕에 두고가서
상하지 않았을지 염려되네요"
1157,평점5,AK몰,1073****,23.05.10.,배송 빨라요. 너무 ...,배송 빨라요. 너무 맛있네요. 부드럽고 달지 않고 자꾸 먹게 돼요.
1158,평점5,옥션,m*w*****,23.05.10.,조금 더 빨리 주문해서 전용잔도 받을걸 아쉬워요!ㅜㅜ,조금 더 빨리 주문해서 전용잔도 받을걸 아쉬워요!ㅜㅜ
1159,평점5,옥션,l*5*****,23.05.10.,수시로 주문합니다. 막걸리 중 제일 낫다고 하네요.,수시로 주문합니다. 막걸리 중 제일 낫다고 하네요.
1160,평점4,옥션,g*d*****,23.05.10.,아직 먹어보진 않았지만 평이좋으니 맛있겠죠~,아직 먹어보진 않았지만 평이좋으니 맛있겠죠~
1161,평점5,옥션,l*5*****,23.05.10.,자주 주문하다 보니 리뷰를 몰아쓰게 되네요.,자주 주문하다 보니 리뷰를 몰아쓰게 되네요.
1162,평점5,옥션,g*a*****,23.05.10.,매일 마시고 있어요. 달달해서 목 넘김도 좋고 마시다보...,"매일 마시고 있어요. 달달해서 목 넘김도 좋고 마시다보면 술이 금방 떨어집니다.
먹고 또 주문하겠습니다."
1163,평점4,옥션,n*h*****,23.05.10.,전용잔 수량을 더 많이 했으면 좋겠어요,전용잔 수량을 더 많이 했으면 좋겠어요
1164,평점5,옥션,l*5*****,23.05.10.,옥션에서 가장 많이 주문한 상품인 듯.,옥션에서 가장 많이 주문한 상품인 듯.
1165,평점5,옥션,l*5*****,23.05.10.,왕단골입니다. 세일 자주 해주세요.,왕단골입니다. 세일 자주 해주세요.
1166,평점5,옥션,p*0*****,23.05.10.,좋아요..세일 자주 해주세요...,좋아요..세일 자주 해주세요...
1167,평점3,옥션,p*5*****,23.05.10.,생각보다 달아서 별로네요,생각보다 달아서 별로네요
1168,평점4,옥션,k*h*****,23.05.10.,배송 바릅니다 품질 좋아요,"배송 바릅니다
품질 좋아요"
1169,평점5,옥션,d*7*****,23.05.10.,맛있어요 아주좋아요,"맛있어요
아주좋아요"
1170,평점4,옥션,s*l*****,23.05.10.,명품 막걸리 조아요,명품 막걸리 조아요
1171,평점5,옥션,k*9*****,23.05.10.,맛은있네요,맛은있네요
1172,평점4,옥션,k*m*****,23.05.10.,진하네요,진하네요
1173,평점5,인터파크쇼핑,a*e*****,23.05.10.,배송 빠르고 품질 좋아요,늘 구매해서 맛있게 먹고 있습니다. 감사합니다.
1174,평점5,옥션,o*p*****,23.05.10.,좋은제품 좋은가격에 잘 구매했습니다,좋은제품 좋은가격에 잘 구매했습니다
1175,평점5,옥션,a*g*****,23.05.10.,느린마을 막걸리 5개 구매하였어요 맛있는 막걸리예요.,"느린마을 막걸리 5개 구매하였어요
맛있는 막걸리예요."
1176,평점5,AK몰,1074****,23.05.10.,좋아요 추천합니다.맛...,좋아요 추천합니다.맛이 깔끔 합니다
1177,평점5,인터파크쇼핑,b*i*****,23.05.09.,빠른배송이랑 최고입니다,이번에는 쿠폰을 주시네요 gs편의점에 있을까는 의문이지만 급하게 필요하면 사겠습니다 그리고 막걸리는 늘 최고입니다
1178,평점1,옥션,k*k*****,23.05.09.,탄산차기 전에 마시는 걸 좋아해서 갓 제조한 거 먹으려...,탄산차기 전에 마시는 걸 좋아해서 갓 제조한 거 먹으려고 주문했던건데 탄산가득인게 와서 그냥 마트에서 사다 먹네요.
1179,평점5,옥션,c*g*****,23.05.09.,막걸리 맛이 너무 좋아요 적당히 마시면 건강에도 최고!,막걸리 맛이 너무 좋아요 적당히 마시면 건강에도 최고!
1180,평점5,인터파크쇼핑,a*e*****,23.05.09.,잘먹었어요,잘 마셨어요. 역시 막걸리는 느린마을이에요
1181,평점5,배상면주가 포천LB,audw****,23.05.09.,언제 나 비오길 기다립니다. ㅋ,언제 나 비오길 기다립니다. ㅋ
1182,평점5,옥션,c*g*****,23.05.09.,잘받았어요 맛이 최고입니다,잘받았어요 맛이 최고입니다
1183,평점5,옥션,c*u*****,23.05.09.,느린마을막걸리 750ml x 5입,느린마을막걸리 750ml x 5입
1184,평점5,홈술닷컴,holm****,23.05.09.,배송빠르고 맛있어용,배송빠르고 맛있어용
1185,평점5,인터파크쇼핑,x*s*****,23.05.09.,고맙습니다,고맙습니다 잘 받았습니다
1186,평점5,옥션,c*r*****,23.05.08.,좋아요. 배송도 빠르고 만족합니다,좋아요. 배송도 빠르고 만족합니다
1187,평점5,인터파크쇼핑,p*r*****,23.05.08.,느린마을막걸리,품질도 좋고 맛있습니다.
1188,평점5,인터파크쇼핑,p*r*****,23.05.08.,배상면주가 느린마을막걸리,잘 받았습니다 맛있네요.
1189,평점5,AK몰,hue8****,23.05.07.,"늘 애용하는 막걸리,,...","늘 애용하는 막걸리,, 배송은 Ak몰이 좋다"
1190,평점5,AK몰,hue8****,23.05.07.,배송도 정성스럽게~~ ...,배송도 정성스럽게~~늘 맛있다
1191,평점5,인터파크쇼핑,j*s*****,23.05.07.,항상 맛있게 먹습니다,1리터 용량 좀 되살려주세요
1192,평점5,AK몰,hue8****,23.05.07.,늘맛있게 배송도 좋고...,늘맛있게 배송도 좋고~
1193,평점5,인터파크쇼핑,b*u*****,23.05.07.,굿굿,깔끔하고 맛있습니다.
1194,평점5,옥션,h*n*****,23.05.07.,친구 선물용으로 잘 선물& 잘 먹었습니다,친구 선물용으로 잘 선물& 잘 먹었습니다
1195,평점5,AK몰,1074****,23.05.06.,좋은제품이네요. 무아...,좋은제품이네요. 무아스파탐.인공감미료가없어요
1196,평점5,AK몰,1073****,23.05.06.,좋아요 추천합니다. ...,좋아요 추천합니다. 막걸리가 맛있어요.
